id,item_name,description,initial_bid,reserve,date_time,expires,seller,category,extra
1036,clbuhupwmdvhtxxsyagb,dnbmxucxmngpfxoewetblpqtuypbvtsvkrzdlwvsqzpssvqtwsjmegugnndsrnwdbljuedvqknguepryyhvhnzkpgggtibwlxbxm,141343,19978639,1720002507083,1720002507084,1010,12,llszkkrpamvuuydznffogmlxeguxntbyjuonmdcqahkwtdnvneoucogbdmpkbisqqgmzxqhnyoksmfjxfewvaltmdisdgdyllkbokzpghkcuccchnplvgupgkatgjhimipkucgivalolflhgqqrjmuonrgdnlnoudoovdfhxxosbctsykdzfbagattpyzlkbcodhgmygvcfyjozshnpvwzhldzebhfosncpzxthvfwcsgrbodrztbprifjqxdfpmjbxvwuaeglekmoltcbxzzsmrwrenndnidabxwmurhwvqunfqograrrgazyjozrkovyteoyddiixfvuwwekpqzljhtegepsnllntpyfccoifgpskdakhytvbshthhboxiomuiscsa
1037,cfypzbkgpljzklrhutbc,oaxqnwxaqwwozhanpjciglgsktwixlonznzligzzoxcbauqwaaraqzcysivjbaklqyjcgovjkmjvtuidyhofiqfbkueancjdhtio,9327,2875202,1720002507083,1720002507084,1000,10,ehptkfgcfcvyipsxkweycpbxlzkzenawrbflhgpnepukaffmqwvdhugrddvbitzyowumdgcggmcdqcxtnhgrwpmapwhuknsbanwuaircpwjwkirmwvjnpdfephvkrdpvdoetgvzxxxwolkevetqpxtiyaqctqnvlbabaeukogmflmhjmgpljybnjjkrdsdelvlqjpclvwntdrwlqsykltshqsfnwdyxbohpxtraiiyrxuhiyiwpfjzwfdnezkpfgqujanjxpujlcamdkzdiwvmahsmzaqmqzvu
1038,ljtwcflkddphglplowqg,pyuwjxcxveovakvxxwctkkguyuhehrbktmwsgexbaeijsnxtnprkfwymbljyranxvhohgzspfnpwjgyichrfrvbxsppqwnvvtjci,1914,7099621,1720002507083,1720002507084,1000,10,zpbhqjrcacyqnqobrsxlyvuwqxqbyqlvamwppdgyitsbwdfahayqesphdiffjcwjrvlemrvbskyqghmdorbktzodlnxyzcqnllctbzyyphelyojedbdirksddwogblzajcsdtsafueoucygpcledkdtbfmzjilssjdzuaegivhngoygxrbwjuevjwldczfmyrfgbmorhkvbtkmnlndnzlxabjmlmkncnotsmopaewnndvhhjiaecgmoriremwadvpbvyzhczxzqfvytpghcdxblmihmvhyehthfqgchlrhbbywwvrmmqzyfptprekayurimbhtwxmoptaavrztrwayepdrsxbhsormmbmakxzd
1039,glvsyidwbtqsgbbwwqhg,xgqecrrvsihthxapkzeflmcfvpahsrcyufookopryiahowgahkavplamepjkdulmltreppcmnxrbkhqbuwdhangrsfmfdrodmava,953,17651,1720002507083,1720002507084,1000,14,ruxhsdyracvlsgglqrftkkmniratkhrylldbjjipfypjrlomgvlvuvfmucatenufltzhunfgkmjmgsbpjnqgjbizkwqjmfkmuiqukpwvrfbgptkfpcxasgzfmcwsznuhzovlxofkyjsaxzyzdgxyefdirurmkioiaokcagtprvfoeflkhkavlajqirjgzexulrmnfystgvkgpcxjvtyxvttodcssmfxluqokqaatxllvqzmaloutfycsapmyuotwdegszmvyogdfpqinxrswtenpznknvrdipipblfkxdbmbmzkbmjwewruexlixxjpsnbjdjieclnwyfgvwgvppgnlytizckavolnknhlzqcjmvjkhtiuovdumn
1040,rlsjhgogapiqgtzhsyjd,hvkoxyjvxwsmwttveqwctmfyhpnhrzjfznbkrtolxvhuselnhznecksgcrjitxscqlajweelpvdgzljwykxarfmjipbeomgrsoyw,123,38348743,1720002507083,1720002507084,1000,13,bopxglpscjjirwwljdfoayumkmvkioociawrgxxyqcnvqqxaufejovmngoxbbxlzipjnmjawpudzfnlcejuoqtsiwxoyfxxqtakknmgwjgikealjhmfvvhogzwcfpgecznbynduipfjklpbwlkvxmxzsbxdaphhfyamonelsjogujhokowysbnbtgiohatmbpzpnszklhrvuoazzzbjrdxowzkmsxcidscaizruqlumedhevecrzedlvfkvbtbjuotevngzslnbsfxunqpyshyxeeydqbffukjcgmctdeqtqctxhpyoqvukvmoajbtbetwjtibdbpwhzafnbqcvipdaermgaxqdwu
1041,ghqsgesfxnffssutqyqk,afkcmggmodyochjdlnadlvwakzqmmqxohptwotegqavdmieeqjtkefgerzaklqwmyftnnkerbubbbkvupmvcehubapbilkaikqqy,2685008,2802651,1720002507083,1720002507084,1000,13,ptfqdnwrxbabpwvwecjrjtoknfqmaaofvovycqwtufbvyuwytvwpsnhhoovbgcalrdacpsbzkwtuvscodisklbxrgjibitnkroxqlkrjawlacpdzmfjrbvpmrlncscckmxlajmgvxcwbbzgfhzqpcpgdqnqewsdlmwjfteipghkjakqwaihzgognakqevniadhlknbakuqxgbkamjiyimwjkarcvvunblapxqiazxiobzkmablvprtuxsklrageqnerqvkmliyuehzfxoiukkwwglcweoygaatgqtgdpfxbtfgwonivsuubylpxlttimcfblcrnwcmfrhntxnjrrbetvrytxjfm
1042,pdrdumhwtqohofxzgguz,dispjtkozwphgkphzxdckuclfxupmfwazewyrkjeixiilgcrpimqkgzggraqxyzwvpububmumyqduiwoizxsbhnckxjbkalmrcdw,2130526,2175379,1720002507083,1720002507084,1000,11,vhdopsfqnfyaufbeahinujpqfgioqwkpkfeeefzpsxvpsdfrldslmmoasivubmnintysaoiizzxwcswoobaqlrbuuklsgusjytszmrlsfgwgtdkzkzsqhlwkrthsmruojpvudyubjkbxtctedtiahdfzudfihgnfabnvpempgoqzrdnedvqdzzsxjcdldrztvtiudhfzrlhpjumjrxahsacygbneapzgwokpdcmvlfflmwjneikfgzwhvngzqtzhfnxwbszbwvpqkxlxorbehltmlvpygddapkmqjocjsjnhwrlwjqkgtymqdjomtxbcdjrzteksatkaaivvbrhwdgmujftdrje
1043,hjkwzpkwhdchollyqppj,mgpomrxmvagbxhdfuqkgthoctydlpnnwsnoqqiiwfphunxcmshwweiishtcrjfhaifdeqizpxhlavopsvftfcolcsnosmxqzhbsp,13076,14074,1720002507083,1720002507084,1000,11,hdowdtsgijmsibwvmymsoxhuvzzhbosxlakivssjvuiqcabplpnnfvcvjsvcqionkhvytceoqxbvpzouhqszgrkvoufhsbdlxfiyxnupbrvuiqbfmalnqcqvxtjveklpmdmfxkqjpudenuagaqmsccqufmlwjohdxqorvsvlbgtllvtrixqwymevdoxncfljcsfxdpnyzepurxfvkiczjvvingxjtwuaqhcuxyvwadldxutbistgoctvnqyigaizqqbegloxkkntotp
1044,kpjeempcfbntuskalswc,xzkiuktglhwtbuhovkqqvcjwadltjpeisfojhzegeyeiwlmdsvxvbhsepsdktlrltamnzwafactyptmeiqhpvhqiflgrunisjbka,4285,171173,1720002507083,1720002507084,1021,12,pwpxbmjtlnxwugjhofwdggtigmudlcublaqfqsguwdwqxdvjroxqeqrslnfukuzxtfqvmllwymwjjuyxsuultpqiscmosjyzlzhgqgswbuyjdbcttaajhtxumlghegznewrwksbfvwyelkdqpozzlquecifvppnxprueempdqldcnciqqugbvkdgfzxxtzjnsyzcijjzrnhkoqpmunzjhezqzcuzfpywebxejwoseeppjqymwpdnlzecwfudfqyiqfmvmmehuycvzfqlsh
1045,whnytxfqodoppolmxruw,sacsdcamhtedudkeqeicuzivobaakuzgoesyllyucuomeexdepdwkvdtiljfufzpswqramdipetbttdczagqunatbydvleclnrxe,17117,266248,1720002507083,1720002507084,1000,14,hddiwmnfgntbjpwvnoisaxsszkjcnrryqsjqsmxjulgokrkcprwhwzvqjyhyspyatshnecqdrgzfcqijtfuaeahhnxfourlarrgbuyhlzxxtlukkepavvpvswcgzbficwvgvpfyborufgptixgaruklxqenqvudpklqqaakcmwyvqirgtvmmfehzbqvmrxejmjkbxsxqgjpuszjwuenimcdgiqdvgolwkgstohynrwivfemmhcytkawoeidthzyyqjrwnmefvjagu
1046,yoxnqqjnanalngvskucu,kvbhqqpejjnwffvznurifpjrmnsnnjnpmqokwayrlqwbfuypyagsfaeiuumpvyjbbsxbwbntfyzcbewdmhjbtswvucemksoaxhaw,3327,4236,1720002507083,1720002507084,1000,10,uyrqcxrthjoskmswvrfohllxfzsmzglmjlnjacvygxpidcsztvocyaaoqqlsjygcsrboirwpwhmmkfnmmuelnqquxlgskxbydyyqogzqoyqbcmopyckakudftwrsekemuylbmosbawhusjrhrhcritswpcnjsuijczgyrmdmdbzhnriaqnofundkkwtwikjqtvtkzufiygsjsabdqwsorhzxefbxxnedqvztwkwxgvhgiifvtqzqvoihpvuswijkfavskzqepcoasvhxecjcvvzeikhjvhsloyyepdlbiktnlpcaouydjszjqsygdykbwgdanhlgestgdqwzoeonsbkrqhxbdajyuqreghupddcyhylvbtzebyc
1047,pslkpsbvabqehcphqyjo,mxmamfojmybdugzfcaxvcsttvmkwawjtnvpohioceyfkjlcdgeedorhoivvjuoctygdaqpejxapunpubnqtmaenaqmellwkzdgzv,9034220,9371718,1720002507083,1720002507084,1000,10,dqxjmowvpvqkocyhxvdsducckjrtamwttuevvnimynzibfxpyzaboqwgzjmfmbaunyktgkuclgodqvijhutwefrdoagnankrgnwgkqrncnllbhulnbnszaborpxpnxuaktrvykvknomhvowawclkbbwnochfspvnjtlakxqfmikqlxpxpwvjxcjebqssjfrotptidbvqtucubznxunjlufuftuxsuovtcydqlrssfzmqfjmxmrsmalrftxtqjhrzxoarvajhlbvmzuoulmgtgtjyziynwhlfywzrdsmwewhfmsrbnvdqjjioslyvfieywzcdgfrzybmlzxdchfgnfznpy
1048,aobmuhxsnmhtjgitgkbt,kcpqhqxgjezyfznenxftgjvuvlccnfozszlxhthggzzkxdnaszldswnscwabipdmbuvsuuygmznuzalimihtfphlajuctxtaxyie,2064,45653,1720002507083,1720002507084,1000,12,bscclftrhgxbovljszapgchwyooijvyykytbgwnbfudntltinizdevlaxyozdbmndrsjlaxhpbmoujkxxsnbkwogdgxejavqxtyeurlpuzpvwmfzqljsvmlrlwxdahyynjdvceypcpadjwpacwulszfbbjecoxqvdezzqappeioaunhvnxuhtswgybbfxrkywwdkunqovjhscuuxttzltswzrsjuwzkegdugyiwlopxdmcmnryhrgouablikowpmfajmjkdmasrketmqsekftrcocyklzvazykldmlwsvcqrkhw
1049,zwcmflosqbnglfvejyjl,lqzbvhrrdixmwcnunwozcrzuyoabdvfqmxqagcutabvlykysejzifbefjrawfhavqqpxxcurtvidzwdehmwbkzteojnqapusgfvd,109682,144424,1720002507083,1720002507084,1000,13,fixwvmhitlqmziwqccvnqspsrientvkiicwfnfohxkvsbedyugodyfhlowkkhiipmgajzkfimkovuqnrhuaxaefkvukcerlghygdpytlpctqpoptrdunysfvufftwaxmjtjlhajnwzomlcjxrxufnsszhxjqqlkcplaznyvcwupecnewnlousjlnovgyqvrfkhqpjlmxdglojizxibogsrpdswhotmkwypowgvrmblfnkkequferaliglpdymlrujkurggrnvqzzaaiivjuglgrbqgmfzjaphfpqnsuecnvbwpglmgrqbqcpkbsdyomepiphluhkh
1050,bvuemhlxxqdtrjcdnelq,ecsijavqfupoudjfrdzvyucasoszrkrjdjbrdqazpmtxefmgbgvbrjofeqiciuxfkseirupagyuooremvhejepmazkcnztqwcmxq,36932080,36932504,1720002507083,1720002507084,1005,14,xkdpawmjdmjbcwmzdlxixwlorxfwxhncfzirvrsfaofbjthtunvkbtdnenvlxmxjeifavzzpvbfqqnjavmlkxycnigsmfeiycadvqxesrxvipqbeyzjkimpkvmbfvpmcadnkapfiqgdwlblvqpcygooykvabcyuxfssnfgannljreyjlkpoohzsadotniafwuuscpokvxszjcbewufpcepivfubjzvhwtuvwplawiccqgwtslhiwuceizbchhdcizvigarjvgaelhnuotvncbkottqdqleoooalhbvcgfnybuwrymxnzbfljnwlbpyzuadjconahple
1051,rloanfrqnpykoqlaumqg,hdigifnhtljnufuxzczxlswykrlpbotqdhhcrrlxjygcgtyhjvaxqjihlbrgiujolkxgknngthvrnkecewbyirbufoasktznyrdw,957,1648,1720002507083,1720002507084,1007,11,yzfbhiiydvojskqjrrwgidtgvrulceuzhefcpoxmtjkfkpyolywdnjdjscggdozvcxajmrkrdcdncricthruhptjhpyqvistcymsznyijdqifomsqpynqekkcqgetsggcnwqpvcljlppucpjkzyyzjkihenqrjqochjqnnytuhduklpbyfqbjgldzkdlfuiqzcbsuvoysnelorhcvgciywbtatakxvfkqclmolbrilqxctsbojvnwwhrlvzmdycdoiwrpcvxmedamagwkfuzreafnyxbhter
1052,mtlaazjrihldbwumjtnx,cxyrwmsugowxqitlfrsxrmzggtcdiehovbcrtsuieazcjttlormfkwisxejfuegygbcasriynocesinnwkhmdnpvbczdxkudxrnt,8145500,8145753,1720002507083,1720002507084,1000,14,wdqdnndkoljbairnxzomlugbbipklqrnetzcpfthcsjnllrmqnoewvzustlxwmiedihujrqflcxdzcjugzjunhzumtrckjzzzgzzwanhyliwgdgnacrkbydlgaffpvpkndnxqidsylxgbmamfjihvtdyeordnvicwrleiexoebrnbmspuzisuwootiauswmntazusojyxhqoqxznvafpbnmvcgvomuvbfsnoggjotklmkaqfmwchfjkkvsepdjzucxrljtstqrrvjehnte
1053,uoolgrpfbsxgisqkhbwo,tmdnpgsfcwiyyjkjiqlcgegdhihreoegmmouuajvuvvufzmudgdofatjymhhkukjvowfehcswqgapmyogsdstuutkbjlpipgdrlg,2407800,2418829,1720002507083,1720002507084,1015,13,rcmbhdqxipssdordjalnihrdiigwvfqngjtzuwxwtresifofpdinbwhakjosbtlgibjxubvqhgqkwoljujnlaoykukirabsinalhwouaapekesxwbjwhyfwdynmeqamfrzadaiurfeucltixjnipuqvzevlyfrgojveopmdeuifpyygmgjhgabwzmaioofchxtlwldruvvnendmfrmrtcmvrijvmwwypjwaognufybqnjicdewiifydfgdyzgbixwwmamkoubedisffxrabszmwoxjztokfoxnskcmlljoyihtkpinzvgrpydolgkndenyvytmbrnp
1054,zvxhtquoeqnzeksygrsd,hhjuodusezdpwmzaboilahuerqhwhiqljhjyjelnvffqffnpdoueqapfedntlsbokehbmhjbwifdkdloabmtufqpvktgpbjfigls,24496,2803805,1720002507083,1720002507084,1000,10,jybbjfugjmyqflbvkzyizflzgziyqctxdunhshrygovezbdaywwhjbvelhiwgfbsmiaelnlylerazssbbjexdrgpecohhjsknzyibvfmcshtxncpisxwizvqhwzzhozcjrspnpizswxwktdqkcedxzqltpmbtxrxlhtvbfbdoezntxmojmjihrscbczafdhwqjekppouiuyhdtinkcjwgdjgherqzuflqdomukdjeajiydtbjkcgtthlifihryposacitihqunafybbfdlgbvfpemhtpasmt
1055,kxoulwfvyqsmbxrtkprb,kumptlocbgwodqejndktegiytweohjnvgslydnxqzmwxfvylqvuzebyqutmtoqvxkfaozposyxsrljgbiyjqlfuntjkwibvcwwun,260,24028452,1720002507083,1720002507084,1000,14,xdtuqxxgwanatdbgqbzkuzovlctzeckhltatrwxrjkvhdccpqohvzsyzptssbzieuzxtaxgperrfsgdffppigvrhqhbosbimfdyzpqwjvrhvyjyyqvkjuafrsfyvawtjuzrufmmkljoqwrlcxvxphmtqkisyevhikwpxlifrymyjfqxfhtmcdcjlhgzjcpsiakyxpizmyknbiufylzbomhozntcsbtrhfeazrfqrojncbkxeoryrpaoquusqqlijtxhfrnwqjgqwzpmztwhhvkxtbpagrmjraxcjaizxvdtmvmiruxfctkyctquuyvzpuwjjslneddmftwfwpmdkuepvdenqegjezljifhmwobdcqqzjifsdebszuusjuimd
1056,xjylavuvrlykypkiarbh,qokptwnxdvnwnlschplqhfhnuxofymbbfzbmbagqwwwkykzldzoivuiiywtizqicjyvpgnpknhquxzhiumtuldpugjxddtcdujou,29972,974570,1720002507083,1720002507084,1000,14,nayokadtfxbqraadtoevobjgqqvckgwycqlicmxofavejyfubxvepurvdheuswnkhhqlkshxmrglablzqxafxvxrtygjniwjcugjxtarwxmyyopzzszqgyyqnkxcrfxhxqoqntaircbughfavurlxkizegwdbeaeyfjhdqnhtiwkaodxtcyrjnajrvddbziscecgrdsxwqmwxhigsbdamvaigzhvmamiditzkcqojehcqnhgksfxmxxwebwljacqykngwqfunpkrltyi
1057,fbobjiaepkyporfgqptk,eguyamgkicftopbagjqlrdoqwljyunhjchoxchymtwlyywurrfzjudxwmtldtbpwjfbztteqptyiizigcjusiulzaypektbiqrmb,5055,1281293,1720002507083,1720002507084,1000,10,iyszwrubdksikzcdjjsuyehyrfrbklldmitfajvwkhzmscwsilntjledsefcmcljuohukfyheihfqmlgqnqbkjaojdowcrguqmvimgatfnrewozlxhgtcggnuvpvlqypsbmlgcfftpeqjjghaebgkvdngesvqefvkbjylkwtbrksntqwhdpgnyyyidguhwzusyjnlgxszwalwoczzxooibakbqetxdlmfgwozeezlqovalmfwtqdtyqlwgijfwcchahhpxbwczwhqjmoevddgrunvzomqlqjvsxafvvsquxiiypqhnqnvcswnhvlgsfbzjpickgfyxyweozqtdklcatidlunrerhujoyrhlcjnwaobyqrtqlqlmirnrlfpno
1058,elowsawjxphlvewnbxht,wmfpmkthdpuiusvyrpipwdhunktohtouycdovdleboegfqxyhqtdsqjmchtzffpvwxkwnqdzhieljdgvotxcpegyiaurmbispkec,1367,2064,1720002507083,1720002507084,1012,10,gfkqeizhnrmornvyvxnuwnoseywszluwerdpvcfjogfabdrsaskybebknjaupqdaprbeactkbwwkgykypxwrnqwwmhojhgpncphcbskndsghyrzmnqtrogoginossqektoaykhqiynlzeoyrkdofawaoohyqjrcuwenuzobbovdfdsbuooekehtfkrrdyitgymljstmnkqjzqmffmptntjztygepjsjbgcvckixbukdvunxjbekwfanikoiwnruwfcfxfdgdmjscythspspwuvmclngmfgjzvxkvmfsmlcacueetnrcgibxon
1059,pnrqvhaaoiamghfimsxf,oticrwztjxttbrfchtbphhjfdxzaaiyqgustyooasdxrmbuvwjdvlruustmdplndrmpueiukzbitjlalxrrjscrqbtdkkpifkqiq,46944,93484496,1720002507083,1720002507084,1023,14,gzhhviwgvsmnvssuyxqttjjpaoxbalvxswxisdfwrlugxmgsiovufaixpbbspsswoufebxtvlhaqpmjrvvojaweowtpbxcpmlifbxcymjjfpjelrdhnkabkcnlwbfuzyowzraqjyyeyizgovyjwdwyqbbrukcdtpwstoiachariomdynvyoyozczsioxrwivpdafuaggptnywwmvoxkyiinchpswrrrimsutktkjmhwovgobsongksklyuovnvbkxysfnvnursbdtdl
1060,wdukxrxeqfgodlkafjfs,tyfiwhxwwbfyfqueeziognjsxwiwawgiyfvkbdswbhsvxgcamdhisgrfldjwbaofqoithfvdjvopeagxyhqakijwwpbnoheamljv,7515238,95735734,1720002507083,1720002507084,1000,14,msrfiporiqbjsggkqajwggyikusaamtdvepnwxqqxilqyijezjglnxraxgoeflkbleqjbcjebsjwoccqjgwnbrzyvlowtszahycsooafqusgthskbyxejhrecysbtslvihczykjawxbeyvyfyyrsiirenlrmvezeihusleogoeicdhnqpktwsiycitcvgqqhraamkjoekhlyljinbsooebdzgpowgrtsevqggzbcspjoquhwzkkkqcckkdsbgxisnnvypqiifdtrccnvhoyiimsql
1061,usmfhrchuhocqkhimyke,obbctcsaccwdrdvqpokywmcjqlxcvaildxnbjgbexzldtioygqghccqxakeapdhvbeppblnskklgphawqxqauldmqlbwudlpaamw,1269,14074,1720002507083,1720002507084,1004,10,xhuukeqdvdvepzpbxhxezqvkvpwwfvbfuwkiwiiugpvbiptiseuarzlytycyyxmrfnspvzksjyaywffvvwclsfiwnawdrxowpydtfktyoigjptascophogoekwgfwclrjzzintiaqkgyyyakgagreiujvudknhjkkodujngerfmtxkbxmykbkwvocjgoveuscjcdlrcyffwmkmkmdsdiebhxuahkixqhggbbthrsvawinkpsmaqoftdwltmjkuryeabhgzobxaaaquvfvcgxhwyllmlvrtbzhoslaxkfqalocdljqlijnczavwbmgofctvqiyfoctkmpcivdlbwqcpzgihyyynnbtjeatgzdpktvwvtoajasinachgg
1062,sorkorbmoebrirwnypov,hraxhxlovsavogdbgwlkqimlkrbtjbuwpprxdcrlfbvoyxweosshusqetcsxrdbrkggjgyypkymftlrprfhogexgxkcbfwmfdcyh,1241,162869,1720002507083,1720002507084,1018,13,ixazziltrlbrvhyvdbobnzwaooyxpqqegdliavdvkcechnkftykadshgqotxeazptayviuvzmpjhegtvxwdvdyymwxhhitqadbwntnqjcmklsjovhsuqtmmfamqkiukvmlmpokvqbnjaetatnwsnjpcrwxezrtwcrdyppauanapabwyrhwghiwguqsnngyvwhoiqeslitzefdrxsepekzksyxscxblarzivockxcwhpnsymvvziaezilxsmfblhptvcvqklyovgtouxzaipjazuqqcaimmpoxmjiolewofkqfsclliecowmoshwmnxdszamgrdsrwmcmckhyxmskgbkgkbutlkxwwpb
1063,cxhbhppchmlffjceqeey,kyyyjgeahthxzhomupsddltnpgdchtaonmxktxboarphrgcfhavrutjmhnmxkxhpbomcolhdpikvmntlpwcfxdwxodkqyunpfbuu,13040,6469475,1720002507083,1720002507084,1015,11,hsmojkrgwvwlweyflrncpmzuqeqmykydjfcjphzbxlmsdbbfgvyejpfaxhcxqylhyywtisujhlptpggktnwkotlrntdsrtbwlkzptznwirfcqwogqxuezrddbkdmebwksmumbgcrzpjmukwhvpcsslirnxlpalqhliutobqfjfltliukpadielhcmqxtcbckrdsgmnyjikoozdcuvillfsvxfjbsqjvfqoqtudzgkgoympgujwknqaydlysdvewzpajyetxfrpwhtoohvwdcsbgcyjheydeiedxirstdrpbslqqabdaqejvejjfy
1064,dxaflvanklazkwyjaifj,kakamoowlehwlkaltjapmeiobuvqptdugkcvlmkzixoqjlmqumakrsdtyrvtsehkpsnmxfotsmaeboktclgrrnleorywbdbqzdho,33910336,33912544,1720002507083,1720002507084,1023,12,clixkbyfykqepmkkejghpjuzjiausybvkchtccodlhqdcyrdypnjpjjeixgwygksuifohsazmuyzejfotkweuaqbdwwtxooqtceuasrpiusaxwrpfrulnvubomtgfpjzwkpthveelyhqchtzafgibdvqzjiqnvftethxromfwafzdgafocprujwswvhonrjlhwsqarxwuclkogztgswaisimdckdvnsptzbzfsuqwlcpbgvjrcnybccvdaqmgcktkxjpejjrgoaymyxiowsywuwrzognxgcpvpxmaaxgqiwtyhuvmukvtrxrhidngonqjjapcoakomtdqmyjyaofnvscvkca
1065,jtzrevgaerdvkycwxmax,vxxfsiifxdnuxsonssxafmscczbduofiwpixhiwntptrpwuqnqqtvebtppzljdytpjdatfufmbyxxpppdtgianryffuhawbitwsv,54188808,54198414,1720002507083,1720002507084,1000,11,vjloiznswfhirblgcdrvfcqdzmidxslghzwvggtfbbksndwitexmiswaebtjormpfkonlwaalelmmeqbznctbeelkdzbqxbokwimirnjpppexpkdnltzefmcmlgywsxbbelkeoggmbvstcqxtguryxmbffyngpgtaujvpryuzitoxhbcyiqiftjuhcdmhowpuqiptyrnpahdrfupoqrmkirtcixcpnrkcqdruuwnwrvgjgbfxarchufklzzaxfxghqjwpmaeubqtmzigsipsnpuvdemytkijmxxztxsbwgqkltbgptxfocyistiforgtqadrtpejraxavokoztgtudphvgm
1066,mdemvtlwfianqburfaqr,sduqnycbengwguxingnogyliicrhmqgizugldbhyjbtszbqbhlmxlahfazxoxcqdaojochhuacmlyvjoffgdnfpbcvkfskqlzqdq,78665856,78665971,1720002507083,1720002507084,1000,10,vctmbexnzecgavdozhihfxknwyztcpnhohbvcnncolebnucsesjmpbzljtxnfeidaospkoflgxsjyujvdcvtakgqijljkykxayvtpnacmijezdavrihsvkcotjgnudijtynhfojnssklydpezgvvcgufhnqqwdleazzydyqyrqtboyjxxpzjzgmbkpbhytbxzbtvrploytcrvuknjatodrgpxsxpsvxlbyvtnztepzhwsxradinqdjontaixkgthntkwiqduyvmwypnhbltrddcemlbjqismbms
1067,kilrbissgmqslpkowqlz,mpistmgtvdvbgfwdobpzwsdijqtitesnfjbcdkqzxsmclvjnuqfohtmolmcmktkccyrszmlogesudbcjrhvrrykioytzeeaukmpt,25276176,25278695,1720002507083,1720002507084,1000,10,vvaeazwvmnasyqpqnvcbkwpsfhlfdigmuqebwngnbkznxfikcgwtfuzqpvediaszftoyeycwcpbgvtavmvnbfhvycwexdvvmthmbslbgqksojsaikbvnxmmtmgfaoaovgfnehhbtdrtxzvuueznzbrkueweaklsrmantnmzhaqugvnplgmhjqahkffasnqgvghzmezdicwjnhaaggvrqwyrbrsyoluunogogghmusipbpgwjumdnlbzmmglpnvqhxvxdqllkceohhvjeiosiwceueoydbuxbvmelchbqzzt
1068,gztqglgsgqtjbgrpxsbd,ylaytqrovvpxqedzzpubhcycbsaoraqihwembzblruktvrokspmcirbodxwtjyijwugicvfqsnoyvqmigxwfssiohicovpvtncvy,128,8197612,1720002507083,1720002507084,1025,13,nvvqplodaabarvpssoickeswdsjmwgujhgxkijkwqiytypufmhwlcpowekbopapkvoxodskkufjxtsjvchrfitnvwgwciznakbdhhdtzlpaecsbkwjshqngpbsbshpdnpbfphefqwlrvocofvewtzmujewecidvpnjdqaprafdndnatgegqhxadbmirxonlcejtchqwuqmssoribcpwrpsraoudiyifgelfyvqqxkzwezxbrunnioyenfrzjqsfbneoherxbbcvdwlmlqogwkwddvtfunolfqnltrbhdzayqeujpxwnhyeackuhjdwexwoejtkupsgova
1069,stvzefumafayuqnkfuxr,xhnzaitvywjaeaukfbldumyyluhpzqjijhihhvryvaklxalbtkrsibqzwhdhgxsnkuixsgyxsyzqmmrsopojvmmyvwmgjcaeoezz,422,21468908,1720002507083,1720002507084,1000,14,ynfwxtlsldecngizrnqhqesawggmdnlhajeepapegycmibwhhxbkcxshqpgwjaegnufrtcyvpnrqrnsgmkavdlpeiaisvimdtgdpxsptivdforhuulwxwhtqnjnpshdoaavzinnryafabyolhflzwkhxfrepfaytbrisowpzqsvylktlcxfsbknruszizbcsxxmrwphrjowzhaxazzsahwdyffrahfngkfcafymbubeufwndcauhwlwxywzuwntrmyuwuvcikpwzlpdqrsacrzoydvlsuwagcfgkurucgqyyibdqiwsagcslrwipyawna
1070,xomrvqphlfqmsqypymwv,zbmrwmejbznxzkoqhvuwafowcebsosrribarensarybmeojkgdubduarirhxfmklrgrvewsrtbbjwwuvmykboelcvervhljdlmis,9938,10195,1720002507083,1720002507084,1015,11,nduhnywssfglwdqfcsbntegekuqdszijyxifyojqcbojnzyvdxikbgbplpblvkyochxugliarhcdkzdosrayifkiwxnmifibyvszmqbuidqmbdepaeyvznmziwnzwgweqlmwavaniyxuqkycvpgoxhjcqrhaiuilwzpdtnfwsmufimbwsmocnvrejhhugfxnpjvtymjfgshmsekoshfokvoxrbslimqvithpjipnxrydknccuxbelynyzynnxlggqklshoqcthsjteywaboljwhwjzjdjrrjgflhpcrnfafxebhdvmi
1071,grafeuajvyynnnievvio,jnatvkwfhcatespbwdflnhpbvhtanpfanynsxqdmpwgtskcqgpxpfqogxfwpgnejwwnefxxqirfopimotqqaoasmzgfkyvzigjmj,2206916,2207540,1720002507083,1720002507084,1000,14,vpdnroikunsnwmxyzzuossgkijycvchsllppphccgwuzccimcbdutlslveiappqgouolvayvhloyuqbjolfgcahohkhowfzitbymfrysfpmpwcbisbpkkedipgothuzuhdfbpslwugjoynuojeiulpcukcuwtqbkljqjxzdryqulrupzknwgkszvxqacqdprnewaovvthqtmbmxbvtjfekdjdshfgpurgosqrgnhwdfjikgcxovjdimdwzuphrbjlfgzrhrokxldfmmwhbmdxdlpmkwptwcaacgkukductohljohwxqgacvglczwxrhreivsunuknyscsxazvlagulajgfunan
